,DETX,DETY,PI
55,-8476.832011234797,10768.28289953486,1100.001138011692
56,-1077.6482200080138,-15237.34543275689,4199.0009814914865
57,-12224.63942770699,7683.440448281904,5542.395755583045
58,6949.999685169663,4540.266598457058,1480.0009936975111
59,10953.654441297693,-11023.051878089926,3949.13294121343
60,-11261.387196046611,-3308.744397683948,2156.001045015437
61,3646.9437520172246,12444.383417980987,7338.175992963255
62,11357.610163934518,3055.3419153603068,1833.001021360993
63,9220.000747425365,11663.777574323774,5148.357338709808
64,1268.9722540822747,1203.655390730904,3632.747669000374
65,7821.738322771395,-13504.658733403954,2497.0009540181054
66,6612.338676869557,-8869.005159593933,7502.871407113491
67,11935.720590141571,-11253.188114660248,1643.0009959704184
68,-11156.254716527515,211.3360645349121,3572.0010001276387
69,14102.776338183068,639.5667956457171,697.0009085711499
70,15110.497019650198,-4790.752733967768,7707.890399055257
71,-8551.768451841263,-2455.7643331609784,355.00113600157783
72,5363.938145085389,-2702.0004693299998,6606.387838647505
73,11981.237966439838,8627.663361052835,739.0010312410013
74,9073.210340077512,4981.983383624976,9002.340082671239
75,15597.210149241047,-6088.170611749961,622.0008010008896
76,-8385.800525242468,8302.489330768452,708.0011636650597
77,-4034.3533454998264,-14592.165813940856,1529.0009417170077
78,2583.149337079029,11090.551167301825,903.7979258080101
79,1685.004175252885,-16956.49731660296,563.0008516450471
80,-4731.792381130903,9675.978295388997,11364.679548933073
81,-1643.7722248951243,8477.007461520187,4242.973557390852
82,13590.372517441343,389.2994772947545,910.0009175257874
83,-12534.633399538836,2892.672024187991,1215.0010558320064
84,-7303.236700616382,1453.6736704202337,4616.321521367887
85,7872.569249690994,14184.167897396317,6748.564897741479
86,-10248.378239272093,-10659.703830696453,1691.0008853276813
87,6641.906079009998,-5376.929454755173,2284.6071670028546
88,-6473.026516292599,-8451.090421798697,1052.001053559099
89,-7521.036099994262,11848.571773684927,1452.834019374235
90,-4464.000062421139,-5947.917330757133,1375.0008821182128
91,7069.739999974564,-7931.892694719234,1494.0010345874616
92,2941.3342859031836,-11574.746290359764,1802.0009586897213
93,4430.668201337304,-5874.903332947591,312.9501208690763
94,411.4177350118106,15211.132722598959,9254.66543901707
95,14810.497717949298,-1055.3658391392526,4242.000967728241
96,11422.274005119329,8480.165447753692,7377.001020868978
97,-12102.786761067731,-712.6386898531815,11357.649959313365
98,3609.303289054932,-13312.359722223504,1972.0009814076038
99,9452.836722513115,-3223.6704479029963,2426.0008860014495
100,4005.43481973364,971.1018368462084,566.3386310198761
101,6387.113614620381,7980.67621007486,346.0009982321353
102,-8058.188914599527,6787.9219056051925,8296.00108515058
103,16250.900855976266,-2180.4130017400307,1345.0010732045048
104,11080.319855906235,-3080.000402580248,5180.223499764443
105,-9630.999858471914,-460.2090588051153,1418.0010634502978
106,7864.321960356107,1648.828511011267,7304.001030623185
107,-5580.336409887525,-10481.00100609567,2666.0009180737543
108,7530.653689647026,1447.783628147597,3573.0009612422073
109,-12002.803829507866,-7864.420958997845,2561.975710525081
110,15221.164609101064,3837.657601441425,679.0010232229251
111,-3222.2323266436624,-3009.0002435140777,7667.749263772248
112,12202.152570806107,-5005.003905842257,929.0008615362458
113,2689.9792430175203,-11640.936986200051,4668.757519177779
114,-16307.027321761867,2111.3070495918137,3592.0010028003308
115,7019.85366268749,-4941.313568604212,314.00107199396007
116,-1692.7056137453978,-7309.671930123042,6213.001021394564
117,-2527.12063594855,-1428.0001828415552,8546.89688203316
118,92.71614253780791,-3974.531141145337,8025.664807402422
119,-116.45152788075237,2046.593150843898,3337.1239083097876
120,3844.954277993178,16449.914612079785,11821.485008774951
121,3352.317481029038,7745.760536778755,11855.923647883876
122,-3479.764911718799,3965.8074096084147,5362.488837546864
123,14277.652399911252,2598.776191699176,11034.170618523855
124,5161.850826440364,9386.188148573512,1083.0009211350407
125,-5247.266094282611,9011.696730239311,11763.257461910494
126,-3377.138707091185,4903.396182087017,2154.0009276909695
127,-1433.2322744902738,13458.502732243658,8476.923176812617
128,5648.293355058794,8023.559401031451,5423.001013370893
129,-6020.110628351021,13221.731873002871,5531.324000133231
130,-9616.366706711538,10169.821209836822,4264.089937673425
131,10055.018922490777,-9472.77306474857,11367.151368674136
132,12137.66490082052,7052.188627823309,6619.001036631147
133,7315.93838026588,-3919.494329550112,8490.001150094758
134,1615.0456105080464,7216.115473936615,1154.5716578924091
135,3687.93630954852,2118.82869218814,5097.985973096487
136,4420.609649447974,8835.228949840659,1737.426589480349
137,9257.884034039882,-3958.678659156424,3107.0009379875482
138,-12297.118516794744,9103.546750016281,2313.0008904102724
139,1354.8968719081845,144.93360038414127,2630.0009522819746
140,-5266.751928009769,877.7836230290039,637.0009005530737
141,-9412.720598433525,-4323.040287813847,1892.0009707168356
142,4511.082703544637,-14813.622720235231,6658.000983314298
143,8861.424688347372,6943.727387244152,2223.92119810149
144,-11485.46947428529,4624.989893259727,5678.815113113482
145,-7692.313997969912,-1211.0002962375293,9109.927131052373
146,3767.3388441629177,-2858.7815075513554,364.0008835803601
147,-1061.565055934085,16345.838282253124,10442.298417504437
148,3079.6258353917433,-10964.919213894049,335.00113332888577
149,-4081.602684148915,1374.8399556121906,11477.05104817342
150,3630.05699476639,-3737.340888700425,4627.000982597189
151,-6922.232718247607,-5150.328425581996,4554.352642333626
152,-14397.398177175073,1871.6004079748525,10714.442122770277
153,3029.367538726952,-8758.030336841472,11544.001207043242
154,14226.283578395905,1954.8163580503763,5403.788038108099
155,-3527.9398568353927,-13428.611830226053,7249.945924996852
156,15755.931729367132,5470.880404684284,9260.02303379212
157,9354.88069737282,-5956.940804643834,882.0008357458864
158,-40.860516324833355,-13609.918241845731,1033.0011095486407
159,-3531.923080648176,-4296.9188041278685,8207.000936690369
160,-13954.207596316885,-3040.057635242106,11568.602953282414
161,-1676.5241815343784,14748.494437591331,1929.4258195461557
162,-9671.960795573345,3875.7022971972083,6794.185969744038
163,5775.433068627536,12127.878746133776,2870.0009843542794
164,-3992.528038583108,2325.576048441399,1696.0009835435194
165,-1641.7532620450274,15362.724761707168,9747.00157006197
166,12245.64112938434,-343.739754879923,3037.7853032768767
167,1770.0521620419431,5471.565580035373,920.0011139574635
168,1411.0697449050137,15742.749722636741,1707.3160545401183
169,-2664.140859921894,14343.677361813649,3285.885321495817
170,-2705.9571757061126,2848.7402068641063,2159.0010259068076
171,-13354.448541089558,-1478.8568569365596,1292.0008905360737
172,7372.099365295292,12834.442571432415,2730.000965645435
173,1533.831512285902,131.62670673137052,1586.000968843713
174,-9288.466805815002,5954.726001258799,9320.196565163662
175,-9216.243536093634,-8732.745008532569,1179.0010900402267
176,-1455.015175839624,12444.80506806172,5212.418833760371
177,-46.12236441572284,13783.449499758395,2291.5301137714127
178,-9069.32487416114,-9006.029747491995,3638.0009699284565
179,-14029.807870870649,-3836.6852944631,474.00109337549657
180,-3025.257640871476,11014.072465995014,1499.0009377079696
181,-9669.919475022232,9027.074283030035,3969.000975142444
182,-10866.201034271962,-2138.4832239601205,1481.0010523597448
183,-7946.783597743849,13188.24692286591,6380.001063221076
184,2600.2657806712314,1213.750915583044,6352.6598823933755
185,-6694.000223599316,-920.3317193066326,4362.7945757806065
186,5082.283327990979,11999.411393045082,566.001027631748
187,15113.255600348853,1365.5263410666944,1820.0010391332762
188,-2205.7529632176315,-727.051267382943,2643.0009345096914
189,1431.6579356970626,7549.608238137309,4317.000977750837
190,3374.0464354716064,-11922.798364243707,8442.23142525151
191,-4809.627142120088,-1811.5425202764113,4479.463008003982
192,8934.472773807222,-3475.9441236817056,1979.001001852579
193,7126.938905848646,-7371.285510255813,3339.084991347167
194,-6227.241139867716,6822.74562259978,1370.0009789977048
195,12333.429310094445,-5816.06130718945,595.0011680738826
196,-12881.732784318237,-6409.223871557093,9729.018918577967
197,-8065.278302178647,-8972.40605448982,11467.138779493253
198,5820.730294549426,-5121.514349140549,6386.001025003818
199,8083.704476921616,-13658.0052281194,8202.00103356986
200,1919.3632856125328,11336.092162736804,6225.840458552263
201,-3486.092429581205,-8575.065493824744,3651.8197274986564
202,10803.45019017851,-7908.583356490512,4181.017979375644
203,9894.468906150176,12886.310588088461,1090.000941580016
204,8927.216538583421,-8726.324717654268,4810.28012351248
205,-8431.271897915747,4496.242521093264,5074.000976487183
206,-4591.372717819569,-14423.690073340616,3131.5890605826485
207,4466.000067552668,5883.549569278923,4305.000981024605
208,16270.631421443515,1588.047012614034,11373.25926771153
209,-8438.298660511937,4356.960830610067,9116.595210190048
210,-12431.91428490093,3841.4235827589073,9808.983415622586
211,-14470.136452152674,-3552.9668790706814,5926.801384259224
212,-732.0815194558095,16730.96878490055,4113.00098463106
213,-6208.424538791951,7325.886588576712,1311.6114463440701
214,15589.97143263966,-1695.0239958956718,2362.001033525099
215,845.7862637887248,2183.4735612404647,1004.0009691065061
216,-2503.9461821981195,3363.9333047734963,4269.026263009292
217,-10380.822349586271,7708.735308105823,458.0412985533511
218,-13648.10850250884,780.1362385174456,300.0010311040096
219,-8281.235460096612,4873.353433831866,6621.065101367997
220,2662.5207082285388,8719.811855961287,700.1639244411651
221,5430.550395273858,9859.690771542326,5922.974985134751
222,-4103.560959109459,11246.884996406261,2228.000976598996
223,-11328.692844004921,414.9235768603197,7021.216223417651
224,12136.611469345726,9886.0247763021,740.001089903235
225,3533.329191096677,-138.81328626799473,5578.000936536591
226,2095.506160019628,-14078.978928637738,2004.000907645779
227,-578.4260361653912,-14134.361988860786,11713.315609303489
228,7939.144031767227,3026.9975928061654,6952.731053538672
229,10491.571647641931,-11661.921781897841,3507.0009914413895
230,4419.864551400513,-7678.195996533146,2387.000939318299
231,-3532.302113870399,-4543.89880741227,6617.166548521522
232,10623.54389687668,7488.769461625484,501.00111649316386
233,1051.9409219366084,15558.07866703197,1720.001025769816
234,-5457.389643449629,-2400.230374052034,6968.258262904887
235,-7645.802293373937,-2858.02627917599,6696.377390022829
236,8807.731180746257,-9537.844195897727,9173.630385520471
237,-9194.003067127838,-1251.6353872145694,3306.0010035999003
238,14785.072162747269,-64.46521256398695,8222.391023903807
239,-1200.65820972274,15358.715037582044,3231.000993577305
240,6302.357095612017,10618.161699793545,3582.0010014639847
241,-6076.50610026079,-7533.921553138072,4103.000983294714
242,2663.445994153651,14116.279219734955,1954.6690003731853
243,346.3935915035616,-11226.233232635554,1275.0010638500826
244,9879.873363121105,-13897.82701123543,10820.94060048292
245,3518.3285635777133,6237.216971168631,10668.89010217145
246,-10927.350507510653,11135.043758597463,424.4537862666322
247,10942.714270791927,-6937.047118053608,1846.0010035887099
248,12952.132715224052,2685.7825756226684,3478.00094854692
249,-326.5227137142202,-5635.837779456246,752.0010134687182
250,-7101.17778319691,2724.8715675882245,5272.000983437301
251,6736.041239081894,1356.7931196833415,1075.0008420278318
252,-13431.926458707967,2813.2349632072787,4325.9453115578635
253,6820.751665718872,-475.5332775157476,1551.001061714167
254,5566.902225243904,-10055.659774960846,4914.000955105646
255,13198.192844016416,11435.84320941526,383.0008275908185
256,12243.864625195989,2505.741195031275,2020.0010658601968
257,-10345.285037975878,348.49440880353256,4202.000986769774
258,6977.000120728393,-10875.452998514884,717.000911243842
259,5990.455388344284,4855.37453960896,687.001102330134
260,-2637.824277695835,7577.768208171822,3904.811722697506
261,2917.9309138069125,10083.515154086392,4060.0009970579595
262,-562.8574829605567,1523.8803878546705,581.0011271839321
263,-4481.3212568724475,9506.418294995568,1154.3808890598848
264,-12190.317032332241,-3433.104269041741,1303.0009505346534
265,1722.9375296091828,-10784.133375045141,303.00081690005027
266,-9882.296416685691,4394.953215747308,1302.5633941498704
267,-7685.200062378337,-13887.962526627782,5499.248129331459
268,561.4027272283512,6584.097597241397,4549.459880439895
269,13536.072944267025,-4770.922077073777,2837.0009994538705
270,14748.195480829505,2052.740891472953,489.0008027370204
271,-12294.77344426156,9400.920428244246,3300.890635820652
272,10844.838179391198,4510.356116330712,4360.00097618105
273,-4602.428967788627,13473.186066517368,3459.562170856082
274,9366.055127702331,12458.820373013057,7577.398830092595
275,-1352.4128122216425,-3952.3989434055998,4582.231255615341
276,13626.28428004218,1395.2272963589785,4933.00099666377
277,5474.038870824859,11622.286539757277,4166.585911695953
278,-13731.837966670813,959.4631685058858,1562.0009266174166
279,9166.30327907491,7199.375720819433,1960.0010578421206
280,-9434.559401356182,6390.504912182078,5231.618264849477
281,8267.964884030987,2912.9275936566114,1158.001028705301
282,-4871.23909864286,8983.778971464748,9712.077508006972
283,12462.207632069309,-2173.4585162854632,7358.141471764843
284,13070.69419319021,-3843.5426815765118,5728.4051340300075
285,-10293.709005881145,5326.984166104595,2682.000881192842
286,14268.074456340619,4320.679871538371,5377.000948695102
287,-3532.9390293796446,-10469.732234165658,3251.473406105661
288,-1375.8614714454711,13374.992114423603,2154.0009276909695
289,-6848.643660661207,5914.383157637442,11093.961692873896
290,10876.795458265276,-6023.231388813417,3724.400186897401
291,-9994.48482975017,-8001.541820997902,2897.0010074719467
292,14443.709114751015,-3327.730443139742,4678.000974780404
293,-2493.849704095694,8922.111222764763,334.00107466665213
294,-6017.106394381974,2539.206783835581,725.0009903510509
295,15876.113170571929,-5359.093889522983,543.4203934296446
296,-3111.6280755683547,-9963.776316945481,1936.4664470752246
297,-10423.780323864125,4399.25227515713,645.0009796602826
298,-7815.36792696213,-9764.532811560342,5938.907530943689
299,-7588.506149845044,-11178.351674487085,1001.980114520748
300,-6420.8910458028295,6932.467433090154,10483.123380947907
301,2334.5655250250834,-1713.9363569172133,3435.000962310165
302,-5067.000252014899,1236.0931883666115,725.0009903510509
303,-5556.919483857386,11503.816839135727,8350.383023504948
304,-7717.31052330047,-8532.620030115995,6621.000958860284
305,1632.8042387935157,7593.936556896075,10905.366280069387
306,-11278.845190664812,10957.527313145147,1976.0010209612083
307,6387.957950539724,15732.62062509566,1628.0008964182343
308,-7918.100128980092,-775.2298896273553,522.0007876374293
309,-3967.9998905163084,8070.513660953857,2337.975970396866
310,15290.898246314464,24.999725562389358,5085.627597500854
311,-7309.164669021943,14250.739905197328,7038.213588569406
312,-11379.548594833137,3182.0013543083237,3805.289054254164
313,-754.4124862353153,-15470.192254226864,2023.0010467515676
314,7253.527264570439,5689.511301329945,10415.77567744352
315,-9886.358971282056,-7473.380538143278,3339.000988500309
316,-2471.921216209791,-14855.022810720004,610.0008774354064
317,-12714.002327729055,6227.134970556868,6705.906033628896
318,15622.490186929546,-4717.098769813327,436.00081516391947
319,-8768.77494583394,-622.3146360282332,1783.7421116134353
320,-5083.4388235393235,-2144.4060074980916,6612.990811695192
321,13264.215287832334,1818.3370593566483,7296.806405491324
322,-10521.502343832572,12077.400183645785,6818.628050535363
323,-6726.529614906288,4332.795652582098,11226.917409972728
324,3571.768743059226,12966.598719256484,5860.000993731082
325,-16405.66375222177,1668.4420042289366,5119.096899954636
326,-2609.370561709848,6303.191761303797,8392.536906913867
327,5852.537974007879,-8239.933095260787,6420.875136930609
328,-13403.168318506212,-4163.30324828453,6907.167395225069
329,-5100.650679153245,12052.77330699855,453.00103204057086
330,-6712.972070894388,-11946.138768924693,10967.620042343708
331,8681.729305317745,-15055.919557429988,10809.001011274144
332,16168.669256843592,2509.39800192158,738.0009725787677
333,11996.480300114057,-9318.720646991673,9986.967817790988
334,7490.763713333878,-3543.032328831756,6727.704639874378
335,-6662.97277897714,-10399.290558654133,2699.000902974163
336,3372.3995054778065,-1233.5487852933957,7886.000835265062
337,8091.19741762738,6320.720249124592,5701.48073302255
338,-5289.2249762193205,-3243.831592334287,399.00098580523627
339,3276.8330476427395,12569.578416094817,5240.000959651461
340,-5421.659734958719,-570.7051916097987,1483.000974588882
341,5787.600154679614,-4695.78734103119,6246.001006294973
342,7268.698039818913,5861.807046624295,5115.985216539438
343,-2448.7935493747705,-10879.114497644088,1156.0009113808337
344,4773.445153297019,9686.998982558958,3084.0009544234854
345,-10145.365258419546,3047.9996401062235,8286.081222370962
346,3450.3573442243537,-10222.77836273356,1232.0008825179975
347,9472.588820000674,7040.063421683333,2996.242596035989
348,2210.1125940279917,-15109.896967242063,2371.2311140591924
349,8122.885735860689,-9931.266226237754,1864.283455339071
350,10390.000216975342,9728.177211417222,10173.733912193129
351,-7531.501993962168,9727.274886992356,5301.391466051693
352,8322.039925107736,-13196.307229466967,3872.9623225125765
353,-2080.675181395769,7135.401121399712,10040.001162133063
354,-9420.63376583329,330.5578404573625,2412.432767375536
355,-1884.490910687027,-9339.88215633505,11603.380139799872
356,454.00365793069363,3992.1615239234648,3657.00101148658
357,9102.740127517209,1037.6591911449902,10527.355591878842
358,-6606.983699866844,-12314.09253038259,1816.6261448769408
359,-7054.233713225986,7179.860843849639,9909.968464356267
360,-9612.646637407155,-8707.973940771615,10123.558885889737
361,8462.532295480734,12468.337689888342,4132.6497715874675
362,11884.430344666704,7628.953090404826,4570.000973760671
363,5488.602228949734,-10851.221662185868,343.0008222454344
364,11688.000399282435,1019.6107867899638,636.0008418908401
365,-7645.687933174455,-14753.727515990196,7045.161109593894
366,5404.031824054852,769.2438556015097,911.000976188021
367,4907.823831469431,-1712.0001856468152,995.5999513383713
368,12093.74414422961,10025.64629083184,1489.0009363716235
369,2595.000836770155,-12713.77110896195,528.0011396108312
370,-11476.316366979481,-2053.238066600821,5413.336963077171
371,-13886.06021967453,-228.55692812208252,3825.0009656538277
372,-11965.791769558884,8161.770788684288,2765.001067870311
373,-16160.701528265381,-4060.391831236786,3207.8786575181125
374,-4676.321684797224,4539.425810078217,2189.0010299158457
375,4832.04478193415,-15759.754980357638,434.9608994996011
376,8040.244988102034,-2451.3301104913844,5005.372763632749
377,2956.633135652844,-10041.538866885616,376.88928444989557
378,8563.02307011659,5289.928901640599,1872.2719502553052
379,9477.000690783025,5595.789832475132,6781.807783665906
380,-12448.929189258051,-484.5401601750666,3053.0009892998787
381,-3050.2712080352376,-15038.160607880718,695.0007912466826
382,-1744.6144252378306,-11660.82369925378,3205.0009315742063
383,-10379.311719189267,-4877.795562206964,11071.441956076906
384,-3308.4038029095614,10906.999260484241,6431.877523299392
385,14394.809132834014,3018.796698156492,1303.0009505346534
386,8994.31508132918,-2246.8477457023423,1981.0009240817162
387,7343.999828685541,-2989.6214634324265,2772.000893219956
388,7257.701242440071,12961.626052969394,713.0010667855677
389,-9382.531041713997,2715.4395889400876,2913.07843927042
390,-1486.6804523099001,3500.4783398588384,9508.010799800693
391,1487.3301125532207,-15557.09519514213,4210.000968329317
392,-12808.624338128422,8132.923606840967,5872.886392708507
393,11640.538733909289,-9909.98442973054,11839.517064980671
394,-8292.861831316857,9973.559635446418,1813.001018688301
395,-1769.2144646520833,-10769.77288443166,682.0008090189658
396,-4080.057934496201,11316.783188187845,8099.113264398543
397,-6948.428364624038,-9755.815028224491,1226.1000466556961
398,-6303.034778714556,-10026.971953570868,1695.0009248812858
399,2532.1116492057868,9359.227568617674,1661.0008813186432
400,-3527.043040341215,14705.352197885477,3338.4385864551105
401,-2881.7384946720563,6749.440537779764,5107.473327401647
402,-2425.089033059695,8767.697218403095,9405.317479278738
403,-9025.478442653122,209.5373181939432,4546.594666595085
404,6631.030722254896,8414.029182007484,10107.962762115978
405,-2443.99994518084,3079.560939785587,2760.000969654473
406,-4938.859043031282,461.00810553369075,3614.001025249825
407,-12723.387851810654,7852.783911695575,4327.5529100451795
408,-207.17247721571928,11282.974613798451,10315.000906239584
409,664.0052987832629,13131.708956307555,1527.0010194878705
410,-13573.147399496991,-6237.396520442568,716.0008525816083
411,97.50390538481317,3007.428699962357,655.0007859012985
412,6325.699348304852,14351.606860769345,1211.5310567501049
413,-948.8159192887493,-1555.592127938032,3951.932434788722
414,-2846.907314693232,16251.623154348594,1436.562540748845
415,-7513.739776196393,12295.01790281733,8952.024322584151
416,-9035.26340171652,11108.926682815998,5741.784839854645
417,10521.038151477936,-1907.0002799152862,5350.0010231251
418,10061.808519949394,1013.9996976361144,4246.00098289493
419,-9749.8910932071,-2379.8820447242447,7797.55004772033
420,-7878.457367183512,856.4609523409013,3583.2547057680526
421,13642.824133294427,-5161.530596183854,5585.000956981567
422,9520.115507891309,9234.641604983091,11436.919203750156
423,5330.4095749143935,2828.2245803283413,9877.507121232142
424,-3321.4752371469026,-5755.589220241647,9438.967064594168
425,7073.624851686694,-11383.326592813746,8327.163782798805
426,-8731.99931564182,-12327.980925315554,427.00284977398405
427,-11767.931850039771,-10737.449388848861,11309.782570917552
428,5028.886137472051,-14548.914943912465,9294.514325262577
429,-12686.425604181648,-7871.912440161073,1800.0010364605841
430,11354.086972132496,-2734.8941481903626,307.00105154898483
431,-11828.296555074116,8211.805640702445,386.00100357751944
432,8820.700834730986,-8856.14552983065,7611.000896063211
433,-12262.082868101053,2964.400131971192,2395.001018425508
434,5968.179029055972,12859.853258450552,1244.0010011788108
435,-8578.932841382251,-11443.062557091715,4969.908968427196
436,4121.182178099032,-13585.248615218317,6649.001040640185
437,-8175.534675281744,-13811.472854467655,1282.0008891997277
438,9425.598809128016,12425.24664318479,7619.143147752392
439,1109.1623317792291,-8671.613207453165,8727.146515546256
440,8812.000633869553,-12025.018410763638,1765.000934235708
441,2123.0001481950167,8714.545218034074,9985.559571858566
442,-10045.06640134626,-5480.685360228633,11705.430019941501
443,12482.61088800621,-657.0960808330465,8572.341219427844
444,7749.948395245315,2576.8155749728726,3653.987214729763
445,-3057.07663130147,-385.00028138709604,3697.0009680581315
446,1353.0717198807981,8784.831615093923,11070.357213528807
447,-15295.108709595434,3289.6013215834555,8891.898695540314
448,-5683.32732406682,607.6208922487481,4514.000977860918
449,-13262.876979375325,5590.1895046968975,1054.0011708835664
450,-3614.4369075983795,8094.936077259216,9330.39392975502
451,-16709.50829945958,-5100.5817372095535,3381.0010136224955
452,1262.99822263378,5066.18419555603,3523.000954560477
453,8450.544871109018,-4584.443500500245,1542.0009239447245
454,9109.013486706717,-12783.162009446833,1125.8669954317018
455,-2598.3222895819185,3520.9198698294363,428.00112624737085
456,14311.57682946698,-1670.7169519404156,954.4527557879965
457,-12549.191066203348,-931.3777410552034,2649.2068200105405
458,1379.9170168633916,14305.934142349028,9979.599712062549
459,2883.9999996680417,-5969.93088045276,1522.0009212720324
460,15646.735685927932,4155.075436594009,7243.7045067646395
461,6955.566014792072,12750.41213827457,3919.000968460714
462,-8424.48553424744,-12656.64122295416,2698.6454174572837
463,-10393.255986368189,7431.079083054998,4609.000975314383
464,-5446.074913489363,13401.836703390642,6333.401886653435
465,-4802.000325777277,-12307.237381200717,1985.0009636353207
466,3134.615845935717,-12942.905358759897,6557.534235746066
467,-4203.139110690934,6951.490855610383,10154.500382363845
468,-7276.165593444623,6076.132621697521,7030.501743785039
469,1571.733233433128,7274.477398123574,1799.0009777983505
470,-1335.4174082267562,454.99975679873023,668.0011583196756
471,14139.789206292824,1380.83769861057,308.0011102112185
472,6695.38851782049,10465.537091411923,6612.001016186172
473,515.285102698533,-612.8121759546373,11980.114490251884
474,-6284.8155758860785,-5004.076427960171,10246.513009792132
475,2281.0421561681446,9315.133307819026,2562.0010602520197
476,-1067.4943163272692,-16613.176413730085,469.00080006432836
477,5940.675402800276,-11112.247112577868,3093.420654495907
478,9283.09801206842,4502.140304456978,4124.037868801319
479,1122.3147105157723,8601.993153557,1847.0010622509435
480,8264.93745153826,9469.159342541476,5267.000982769128
481,-3505.854124165166,-12828.094762552239,3938.000961245005
482,-5860.5770079925205,5093.661490806892,7222.821568274065
483,-11920.635769441273,-3690.7440546257517,1684.6687628192365
484,-12412.880624622065,4467.671886189316,3184.0009677869457
485,10755.503319920062,-3679.593143676843,4597.000978588151
486,13374.183996918202,-704.0002158389543,2887.500772625239
487,-7376.410504637409,2465.9878601080877,8999.000964490842
488,-2139.6343275756753,-2373.7876735120235,709.9465607223266
489,7605.9710170947565,-10661.635379026353,9518.729239353002
490,-13307.038337795548,-3441.0487116675818,6275.42200097602
491,-5496.35842573689,-4801.698154685898,6528.007689988219
492,6250.99970101635,-8417.894665809896,4062.484043119921
493,-2185.3983283889515,3455.882026796657,938.0009993056883
494,-13995.014816438928,7853.389450509148,9811.000994964008
495,7897.3163521331135,12280.267593265033,1529.0009417170077
496,-3673.239920493025,-14799.36972404056,995.0008313370636
497,9387.251189020259,-2048.144875483938,10904.5626659864
498,1077.513834723164,-7326.773246790777,5906.032883198496
499,2487.417875840473,7740.951500849735,4091.0009865684824
500,-14999.741866920891,954.1087233864928,5845.501540329355
501,-8752.765181022667,2778.263528676475,6957.518648525994
502,-1709.5167002227015,10740.888303984815,1265.5042246361552
503,-12311.582224562651,-10454.017634129596,1807.0010569055594
504,3543.3277694833673,-14488.13413468399,3806.000972869537
505,-1399.8046496310903,207.5342885734994,5149.000986509778
506,-8052.116602678955,-13599.055721572546,1069.244575812949
